timestamp,household_id,num_occupants,house_size_sqft,num_appliances,outside_temp_celsius,heating_type,cooling_type,energy_consumption_kwh,monthly_income,has_solar_panels,smart_meter_installed,weekday,is_weekend,water_heater_type,washing_machine_usage_per_week,internet_connected_devices,avg_daily_usage_hours,notes,occupant_names,manual_override
2022-08-06,1576,6.0,2410.0,16,-7.6,None,Fan,61.22,122243.0,0,1,Saturday,1,solar,14,18,22.0,unknown,"John, Mary",Yes
2021-04-09,1324,4.0,3708.0,18,7.3,None,Fan,28.23,24163.0,1,0,Friday,0,solar,1,2,16.0,Check meter,Kumar,N
2019-06-25,1639,3.0,3159.0,24,2.3,Electrc,ac,36.53,,1,0,Tuesday,0,solar,0,6,7.8,,,Yes
2020-11-25,1306,6.0,3142.0,9,2.9,Gas,None,23.08,40505.0,1,1,Wednesday,0,gas,3,1,20.9,,,
2019-06-09,1533,2.0,1803.0,5,,Gas,ac,19.89,120140.0,1,0,Sunday,1,solar,12,19,17.0, ,Kumar,
29/03/2021,1727,1.0,631.0,17,23.2,Gas,None,26.78,,1,1,Monday,0,electric,10,18,21.9,unknown,N/A,
2022-09-19,1618,4.0,892.0,18,2.3,Gas,Fan,20.97,,1,0,Monday,0,electric,13,16,19.5,peak hours,Unknown,N
2021-06-20,1108,1.0,,6,-3.5,Gas,None,18.69,56547.0,1,1,Sunday,1,electric,8,6,14.9,Check meter,Unknown,Yes
2021-01-14,1371,1.0,3175.0,20,,None,Fan,21.78,142758.0,1,0,Thursday,0,gas,0,17,15.7, ,Ali;Sara,Y
2022-12-25,1356,2.0,2534.0,9,,None,ac,19.73,174261.0,0,0,Sunday,1,solar,6,4,14.9,normal usage,Kumar,No
2019-08-01,1180,4.0,2966.0,5,11.5,Gas,Fan,30.17,195069.0,1,1,Thursday,0,solar,2,17,6.0,Check meter,N/A,N
2019-11-13,1355,1.0,1725.0,16,,Electrc,None,32.21,109557.0,1,1,Wednesday,0,gas,8,12,22.8,Check meter,,
2019-07-11,1675,2.0,3199.0,23,12.6,None,ac,12.84,30268.0,0,0,Thursday,0,solar,1,11,23.8,unknown,N/A,Y
2022-05-17,1067,3.0,,14,,Electrc,None,35.29,184990.0,1,1,Tuesday,0,electric,1,7,10.8,normal usage,N/A,Y
2020-10-09,1291,2.0,961.0,16,6.3,Gas,Fan,28.72,66031.0,0,0,Friday,0,solar,6,9,20.6,unknown,Ali;Sara,N
2019-10-08,1691,5.0,2301.0,23,25.0,None,None,26.92,,1,0,Tuesday,0,solar,7,11,24.0, ,,
2020-03-06,1180,6.0,,20,13.2,None,Fan,34.92,40279.0,1,0,Friday,0,solar,0,16,5.4,,N/A,N
2020-11-17,1465,2.0,,21,24.8,None,None,52.59,,0,1,Tuesday,0,solar,8,10,11.1, ,Unknown,Y
02/07/2022,1433,2.0,2769.0,17,17.6,Gas,Fan,27.9,177573.0,1,1,Saturday,1,solar,6,15,15.8,Check meter,N/A,
2022-04-29,1463,2.0,578.0,11,2.4,None,None,16.02,,0,1,Friday,0,solar,2,19,12.5,Check meter,N/A,Y
2021-09-25,1680,1.0,1723.0,7,-4.5,Electrc,None,37.74,56108.0,0,0,Saturday,1,gas,12,7,23.4,,,Y
2022-12-27,1913,4.0,,9,25.6,Electrc,None,38.15,176896.0,0,0,Tuesday,0,electric,13,4,8.6,,Kumar,
2021-09-16,1533,2.0,2646.0,8,5.9,None,Fan,33.94,144974.0,0,1,Thursday,0,gas,6,19,12.5,normal usage,Unknown,N
2022-07-22,1065,2.0,2524.0,19,14.0,None,None,29.56,66578.0,1,0,Friday,0,gas,11,11,18.9,Check meter,N/A,
2022-03-10,1020,5.0,3459.0,21,,Electrc,ac,13.51,21479.0,1,1,Thursday,0,electric,13,12,20.1,peak hours,Kumar,
03/10/2021,1611,5.0,2760.0,16,28.4,Gas,None,12.81,83968.0,1,0,Sunday,1,gas,11,3,6.9,unknown,Ali;Sara,Y
2022-02-05,1383,3.0,3714.0,18,14.3,Electrc,ac,24.26,35039.0,1,0,Saturday,1,electric,13,4,9.2,Check meter,Kumar,N
2021-06-08,1811,3.0,3249.0,8,1.2,Electrc,None,14.67,138112.0,1,0,Tuesday,0,electric,12,18,7.5,,,N
2018-07-09,1614,5.0,3960.0,21,12.4,Electrc,Fan,42.11,140239.0,0,0,Monday,0,electric,5,15,14.5,peak hours,Kumar,
2021-06-02,1558,4.0,,15,26.2,None,ac,6.4,,0,0,Wednesday,0,electric,7,1,15.1,unknown,N/A,Y
2021-11-09,1038,3.0,1897.0,10,6.3,Gas,Fan,29.1,49165.0,0,0,Tuesday,0,solar,7,19,19.0,,"John, Mary",
01/11/2021,1284,6.0,1575.0,8,,Gas,Fan,27.82,195974.0,0,0,Monday,0,electric,13,2,21.6,Check meter,Kumar,
2021-07-30,1821,6.0,3514.0,17,22.3,Gas,ac,38.41,154801.0,0,0,Friday,0,gas,0,18,7.6,peak hours,"John, Mary",Yes
2019-09-25,1601,4.0,2147.0,24,5.2,Electrc,Fan,40.78,168597.0,0,1,Wednesday,0,gas,14,16,15.1,Check meter,,
2019-09-20,1596,5.0,2682.0,19,-2.0,Electrc,Fan,18.42,145100.0,1,0,Friday,0,solar,3,17,14.1, ,Kumar,
2020-08-30,1784,3.0,910.0,22,5.5,None,None,49.31,44479.0,1,1,Sunday,1,solar,1,19,22.0,,Ali;Sara,Yes
2022-11-04,1335,2.0,2508.0,21,17.2,None,ac,14.2,136759.0,1,1,Friday,0,solar,7,10,15.0,,Kumar,N
2021-07-06,1187,5.0,1993.0,23,18.9,None,ac,42.93,165329.0,1,1,Tuesday,0,gas,7,11,9.4,normal usage,Ali;Sara,
2021-10-14,1670,,1635.0,14,18.4,Electrc,None,38.93,184410.0,1,1,Thursday,0,solar,2,4,22.6,Check meter,Ali;Sara,Yes
2019-12-11,1242,4.0,2048.0,9,4.2,None,None,2.76,67362.0,0,1,Wednesday,0,gas,12,15,22.7,,,N
2022-01-19,1072,6.0,1284.0,16,23.5,None,Fan,14.09,137826.0,1,1,Wednesday,0,solar,3,7,7.4, ,,N
2021-12-05,1478,4.0,1567.0,19,21.8,None,None,43.55,66175.0,0,1,Sunday,1,solar,12,14,21.2,unknown,Unknown,Yes
2019-10-11,1973,3.0,1920.0,8,19.3,Electrc,Fan,32.5,118760.0,1,0,Friday,0,electric,0,14,20.9,Check meter,N/A,
2018-11-14,1560,,2509.0,12,,Gas,None,30.97,146735.0,1,1,Wednesday,0,electric,3,14,16.2,peak hours,"John, Mary",Y
2022-08-28,1100,3.0,2108.0,24,8.5,None,Fan,-8.81,84728.0,0,1,Sunday,1,gas,4,12,14.0,normal usage,,
2021-06-02,1513,3.0,2808.0,21,17.8,Gas,ac,27.42,97508.0,1,1,Wednesday,0,electric,11,1,8.5, ,Ali;Sara,Yes
11/06/2021,1755,4.0,1242.0,10,20.5,None,Fan,19.97,,0,1,Friday,0,electric,7,5,9.0,Check meter,,Yes
2019-11-15,1175,1.0,3092.0,20,4.5,Gas,Fan,11.35,195802.0,1,0,Friday,0,electric,3,19,10.0,peak hours,N/A,
2019-10-26,1237,2.0,2935.0,9,32.2,None,Fan,40.22,187060.0,0,1,Saturday,1,electric,11,6,6.5,Check meter,,No
2021-10-29,1909,5.0,3981.0,18,13.3,None,Fan,30.66,180167.0,1,1,Friday,0,electric,4,13,18.5,unknown,Unknown,
2022-08-23,1058,6.0,2563.0,6,24.2,Electrc,None,17.14,173650.0,0,1,Tuesday,0,electric,2,14,5.9,peak hours,N/A,No
20/06/2022,1864,2.0,2520.0,21,2.3,Gas,ac,18.55,125160.0,0,0,Monday,0,electric,2,16,6.8,Check meter,"John, Mary",No
2022-02-04,1098,,1161.0,10,16.8,None,Fan,31.6,66280.0,0,0,Friday,0,gas,4,6,8.1,unknown,,N
10/06/2021,1953,5.0,2327.0,15,2.0,Electrc,None,36.94,143913.0,1,1,Thursday,0,electric,1,1,18.1,Check meter,,No
2022-09-12,1870,6.0,2649.0,6,16.2,Electrc,ac,41.21,106952.0,1,1,Monday,0,electric,0,6,7.2,Check meter,N/A,
2021-02-10,1953,,3757.0,5,19.3,None,Fan,38.0,65547.0,0,1,Wednesday,0,solar,4,2,8.4,peak hours,,N
2022-03-01,1494,6.0,1450.0,9,19.9,Gas,Fan,29.54,189930.0,1,0,Tuesday,0,gas,9,5,22.8,unknown,"John, Mary",Y
2019-03-18,1946,3.0,3478.0,12,7.3,Electrc,ac,17.35,159647.0,0,0,Monday,0,gas,13,3,10.4,normal usage,Unknown,Y
2019-07-18,1979,6.0,524.0,8,-3.5,None,ac,35.11,130846.0,0,1,Thursday,0,solar,12,15,18.2,Check meter,Kumar,
2021-07-15,1513,4.0,3643.0,23,17.9,Gas,ac,15.2,105414.0,0,1,Thursday,0,gas,0,10,22.7,,N/A,No
2022-03-14,1754,1.0,2116.0,9,10.7,Electrc,None,31.53,116447.0,0,0,Monday,0,gas,13,18,5.8,peak hours,,Y
2021-11-10,1296,1.0,517.0,9,10.7,None,None,27.58,110125.0,0,0,Wednesday,0,gas,13,18,13.9,normal usage,Kumar,
2021-11-11,1210,,1069.0,20,5.5,Gas,None,41.98,,0,0,Thursday,0,electric,4,12,15.2,,N/A,N
2021-02-10,1122,2.0,1516.0,22,,None,Fan,40.83,166836.0,1,1,Wednesday,0,electric,3,6,19.5, ,,No
2022-06-25,1228,2.0,1855.0,15,14.7,Gas,ac,38.76,119184.0,0,1,Saturday,1,electric,12,1,23.3,Check meter,"John, Mary",Yes
2022-07-07,1593,3.0,2092.0,21,25.3,Gas,ac,37.19,194928.0,1,1,Thursday,0,solar,9,5,5.8,,,N
2020-08-09,1655,,3668.0,7,-5.5,Gas,ac,28.6,,0,1,Sunday,1,solar,12,17,12.2,peak hours,,Yes
2021-01-09,1387,3.0,1330.0,22,,None,ac,53.27,25502.0,1,1,Saturday,1,electric,10,10,13.2, ,Kumar,
2019-11-30,1139,1.0,1535.0,8,19.3,Electrc,None,38.85,,0,1,Saturday,1,electric,12,9,23.4, ,Kumar,No
2018-04-23,1540,2.0,3582.0,23,-7.3,Gas,ac,52.27,90478.0,0,1,Monday,0,gas,7,14,19.4,unknown,Ali;Sara,N
2018-01-02,1390,4.0,,13,7.5,None,ac,45.84,59809.0,0,0,Tuesday,0,solar,1,18,22.8,,N/A,Y
2019-10-04,1269,4.0,2710.0,9,38.4,Electrc,None,23.72,99091.0,0,0,Friday,0,solar,6,15,7.6,,,N
2018-08-08,1758,4.0,1806.0,8,11.9,Electrc,None,21.63,34236.0,1,0,Wednesday,0,gas,7,11,5.5,peak hours,"John, Mary",No
2022-05-09,1011,6.0,2252.0,20,21.7,None,ac,37.38,115387.0,1,1,Monday,0,solar,4,1,23.4,normal usage,N/A,Yes
2020-05-04,1866,4.0,1371.0,14,-2.1,Electrc,Fan,12.1,130590.0,1,0,Monday,0,electric,13,16,11.3,unknown,,Yes
2022-10-26,1388,5.0,1334.0,13,21.7,Electrc,None,24.71,,0,0,Wednesday,0,electric,2,11,17.5,,Unknown,
2021-06-02,1336,1.0,3812.0,20,10.9,None,Fan,19.75,,0,1,Wednesday,0,solar,5,2,8.0,,Kumar,No
2019-01-20,1505,4.0,,24,17.6,None,Fan,29.62,61941.0,1,1,Sunday,1,solar,12,13,15.5, ,Ali;Sara,Y
2021-11-27,1105,5.0,3616.0,21,20.3,None,None,-1.84,42245.0,1,0,Saturday,1,electric,14,3,22.9,,Unknown,
2022-07-20,1031,5.0,1469.0,22,9.6,None,None,62.09,75813.0,0,1,Wednesday,0,solar,0,2,18.4,,Ali;Sara,Y
2021-02-27,1073,5.0,1092.0,19,19.6,Electrc,None,40.51,40345.0,0,1,Saturday,1,solar,2,1,13.6,Check meter,,Y
2020-12-12,1170,3.0,754.0,24,3.5,None,None,45.53,34711.0,0,1,Saturday,1,gas,8,13,22.5,,"John, Mary",Yes
2022-09-04,1848,3.0,2614.0,13,15.2,Electrc,None,32.32,41770.0,0,0,Sunday,1,solar,10,5,7.4,peak hours,,Yes
2019-12-31,1068,,3465.0,10,19.9,None,Fan,48.0,172613.0,1,0,Tuesday,0,electric,9,12,13.9,,"John, Mary",
2022-08-23,1812,6.0,3161.0,10,9.3,Electrc,ac,38.41,40929.0,1,1,Tuesday,0,solar,12,8,15.9,normal usage,,N
2022-09-30,1361,4.0,3521.0,15,5.1,Electrc,None,42.38,27199.0,0,0,Friday,0,solar,4,5,5.3,Check meter,Kumar,No
2021-12-10,1648,1.0,1102.0,24,10.1,Electrc,ac,37.34,,0,0,Friday,0,electric,5,8,5.3,peak hours,,
2018-09-04,1432,6.0,,7,25.6,Electrc,Fan,50.37,101058.0,1,0,Tuesday,0,electric,8,4,16.7,peak hours,Kumar,
2020-04-15,1928,2.0,2311.0,16,24.1,None,ac,19.52,139682.0,0,1,Wednesday,0,solar,10,13,17.4,normal usage,Unknown,No
2022-01-02,1995,3.0,2339.0,19,,Gas,Fan,53.42,155174.0,0,0,Sunday,1,solar,1,17,23.7,normal usage,N/A,
2018-07-22,1099,4.0,,11,,None,Fan,27.59,27380.0,1,0,Sunday,1,solar,6,4,10.9,Check meter,Unknown,
2021-04-22,1657,4.0,2931.0,22,15.1,Gas,None,18.0,25039.0,0,0,Thursday,0,solar,5,7,11.5,unknown,Kumar,
2018-05-03,1008,2.0,1757.0,19,16.8,Gas,None,36.56,26223.0,0,0,Thursday,0,solar,10,1,16.3,unknown,,Yes
2019-02-05,1573,2.0,1465.0,12,-4.9,Gas,None,13.43,133558.0,1,1,Tuesday,0,solar,11,16,19.1,Check meter,,No
2020-02-06,1696,4.0,2237.0,13,5.9,None,Fan,22.71,167792.0,1,1,Thursday,0,gas,8,10,14.9,,Kumar,N
2018-10-21,1028,2.0,,19,,Electrc,Fan,25.85,110464.0,0,1,Sunday,1,electric,10,8,16.7,normal usage,Kumar,Y
07/10/2018,1892,4.0,538.0,20,23.7,None,Fan,26.72,,1,0,Sunday,1,solar,0,17,8.9,Check meter,,No
2020-06-02,1113,6.0,510.0,24,2.1,Gas,None,44.58,82934.0,1,0,Tuesday,0,electric,13,2,18.6,,,N
2022-06-22,1461,2.0,1123.0,7,14.1,None,None,42.4,,0,0,Wednesday,0,gas,3,12,12.7,,,
2018-07-17,1920,6.0,908.0,9,36.6,Gas,ac,25.36,,1,0,Tuesday,0,electric,10,19,16.0,normal usage,,No
2020-09-08,1142,6.0,2655.0,7,14.1,None,ac,36.63,143055.0,1,0,Tuesday,0,electric,2,3,17.5, ,Kumar,Yes
15/03/2022,1389,2.0,2527.0,6,29.4,Gas,None,61.62,168642.0,0,0,Tuesday,0,electric,0,1,5.1,,Unknown,
2020-01-22,1631,4.0,1617.0,6,18.5,None,ac,11.91,122205.0,1,1,Wednesday,0,gas,3,6,15.9,,"John, Mary",No
2018-05-24,1681,5.0,2631.0,8,20.6,Electrc,ac,14.93,146789.0,1,1,Thursday,0,solar,9,15,22.9,,Unknown,N
2019-09-01,1156,4.0,2605.0,7,5.9,None,None,30.71,190743.0,1,0,Sunday,1,gas,12,17,6.9,,,No
09/05/2021,1334,1.0,3864.0,13,-1.1,None,None,70.67,98413.0,0,1,Sunday,1,gas,5,2,7.1,,"John, Mary",Yes
2021-02-21,1860,2.0,3587.0,16,22.2,Electrc,Fan,17.63,103202.0,0,0,Sunday,1,gas,0,16,8.8,,"John, Mary",N
2018-07-06,1259,3.0,3538.0,13,18.1,Electrc,None,21.23,113701.0,0,0,Friday,0,electric,8,5,6.9,,Kumar,Yes
2021-09-11,1081,2.0,3385.0,23,15.6,Gas,None,38.4,148976.0,1,0,Saturday,1,gas,4,12,21.2,peak hours,Kumar,Yes
2019-04-09,1753,1.0,,16,1.7,Electrc,ac,44.22,67523.0,0,1,Tuesday,0,gas,2,3,21.7,,"John, Mary",
2021-10-04,1440,6.0,1468.0,20,,Gas,ac,30.11,132725.0,1,0,Monday,0,electric,14,2,14.0,normal usage,Unknown,N
30/11/2022,1944,3.0,664.0,5,8.8,Electrc,ac,33.42,48803.0,1,0,Wednesday,0,electric,8,6,20.0,normal usage,N/A,Yes
2019-10-22,1171,3.0,936.0,14,9.8,None,ac,29.79,49407.0,0,1,Tuesday,0,electric,9,6,10.8,,"John, Mary",Yes
2020-02-03,1230,,3274.0,14,17.3,Gas,ac,32.7,85392.0,0,0,Monday,0,gas,11,4,14.6,unknown,,Y
2020-08-12,1719,5.0,,8,22.1,None,Fan,8.22,165395.0,0,1,Wednesday,0,electric,10,10,15.2,peak hours,"John, Mary",
2019-02-07,1074,4.0,2309.0,15,17.9,None,None,32.62,87577.0,0,1,Thursday,0,solar,0,3,10.8,,"John, Mary",No
2021-10-01,1269,,2950.0,15,16.9,Electrc,ac,30.54,82829.0,0,1,Friday,0,solar,13,1,16.2,,N/A,Yes
2022-03-15,1898,3.0,1909.0,15,16.1,None,None,35.46,41878.0,0,0,Tuesday,0,electric,1,9,21.0,unknown,"John, Mary",Yes
2018-05-27,1625,5.0,2477.0,10,13.3,Electrc,Fan,21.89,80149.0,0,1,Sunday,1,gas,13,19,23.0,unknown,"John, Mary",
2021-03-17,1061,2.0,1661.0,19,6.7,Gas,ac,37.51,,0,0,Wednesday,0,gas,12,18,10.8,,Ali;Sara,
2020-05-13,1873,,3263.0,6,15.5,Electrc,ac,42.19,84157.0,0,1,Wednesday,0,solar,7,11,22.6,peak hours,Unknown,
2022-10-01,1319,6.0,1313.0,7,22.5,Electrc,Fan,67.87,20810.0,0,1,Saturday,1,gas,2,9,16.9,,Unknown,
2019-05-04,1101,4.0,3269.0,9,13.8,None,None,22.98,59582.0,1,0,Saturday,1,solar,9,7,16.4,,Kumar,Yes
2020-07-17,1428,2.0,,15,5.8,Electrc,None,15.32,139602.0,1,0,Friday,0,electric,8,4,7.3,,Ali;Sara,N
2022-07-22,1873,4.0,2329.0,16,3.0,None,Fan,32.64,31557.0,1,1,Friday,0,solar,4,6,18.5, ,,Y
2019-07-05,1721,5.0,792.0,7,5.5,Gas,Fan,37.79,118251.0,1,0,Friday,0,gas,8,13,10.8,,Unknown,N
2018-12-04,1953,2.0,1998.0,13,3.6,Electrc,ac,31.78,108722.0,1,1,Tuesday,0,solar,11,16,13.1,unknown,Ali;Sara,No
2020-05-21,1254,5.0,3570.0,7,43.9,Gas,Fan,31.91,71862.0,1,0,Thursday,0,gas,0,2,7.7,normal usage,,N
2019-10-03,1531,6.0,961.0,6,6.2,None,Fan,21.69,,0,0,Thursday,0,solar,4,18,9.4,peak hours,Kumar,N
2022-12-08,1569,,3944.0,10,14.6,None,ac,6.61,72397.0,1,0,Thursday,0,electric,11,2,16.8,peak hours,"John, Mary",
2019-04-18,1111,3.0,3733.0,10,14.1,Electrc,None,48.68,79176.0,1,1,Thursday,0,solar,3,13,16.7,normal usage,Ali;Sara,
2018-05-31,1984,2.0,3189.0,21,29.1,Gas,Fan,54.2,162537.0,1,0,Thursday,0,electric,6,6,13.7,Check meter,,N
2021-12-09,1312,3.0,2591.0,12,,Gas,ac,18.99,146542.0,0,0,Thursday,0,electric,10,9,17.0, ,Ali;Sara,
2021-08-14,1997,,1606.0,5,,None,Fan,20.9,193491.0,1,1,Saturday,1,electric,0,9,21.5,,Ali;Sara,No
23/06/2022,1460,2.0,3439.0,12,16.7,Gas,Fan,6.27,125740.0,1,1,Thursday,0,gas,2,10,5.6,Check meter,"John, Mary",
2018-09-20,1707,3.0,3183.0,19,17.8,Electrc,ac,24.04,,0,0,Thursday,0,electric,4,6,8.9,Check meter,"John, Mary",N
2022-11-23,1886,3.0,3086.0,22,18.2,None,ac,35.13,105478.0,0,1,Wednesday,0,gas,7,1,10.6,,,No
2018-05-24,1461,2.0,3409.0,17,8.7,Gas,ac,20.33,125061.0,1,0,Thursday,0,electric,13,3,16.0,normal usage,,Yes
2018-12-12,1864,3.0,3066.0,12,5.8,Gas,ac,41.28,38333.0,0,1,Wednesday,0,solar,7,2,17.7,,,
2019-09-16,1091,3.0,1934.0,24,15.6,None,Fan,15.9,179609.0,0,1,Monday,0,solar,2,17,15.5, ,N/A,
2020-10-13,1051,2.0,3912.0,22,9.6,Gas,None,39.43,,0,0,Tuesday,0,electric,10,4,18.3,,"John, Mary",
2022-05-15,1804,3.0,,17,,Gas,Fan,34.64,67630.0,1,1,Sunday,1,solar,4,1,13.5,normal usage,N/A,Y
2020-05-30,1519,3.0,2147.0,18,4.2,Electrc,None,24.85,66595.0,0,1,Saturday,1,solar,11,12,20.1,peak hours,,No
2018-01-02,1811,,588.0,19,0.3,None,None,26.2,23831.0,1,0,Tuesday,0,gas,8,16,6.4,,Ali;Sara,
2020-06-15,1097,6.0,2163.0,10,2.2,None,Fan,40.67,35923.0,1,0,Monday,0,gas,10,13,16.8,,Kumar,No
2021-08-20,1235,,3801.0,5,14.3,Electrc,None,70.84,160489.0,1,0,Friday,0,solar,1,3,5.8,normal usage,N/A,N
2018-09-11,1900,1.0,1541.0,11,-1.2,Gas,None,28.11,128391.0,1,1,Tuesday,0,electric,11,6,9.4,unknown,"John, Mary",Y
2022-08-03,1373,4.0,3220.0,5,34.5,Electrc,Fan,44.92,162893.0,0,0,Wednesday,0,electric,10,16,6.2,peak hours,Kumar,No
2019-03-29,1580,4.0,3411.0,19,,None,ac,54.46,46170.0,1,1,Friday,0,gas,6,11,16.3,peak hours,Kumar,
2020-11-26,1926,1.0,3437.0,10,23.9,None,ac,20.12,185037.0,0,0,Thursday,0,solar,6,13,9.0,peak hours,Kumar,Yes
2021-03-29,1556,,3852.0,9,11.3,Electrc,None,16.72,172095.0,1,1,Monday,0,gas,1,1,6.7,peak hours,Kumar,Y
2020-10-11,1648,,2433.0,16,10.2,Electrc,ac,30.16,51892.0,0,0,Sunday,1,electric,5,1,19.7,normal usage,N/A,No
2018-01-09,1233,,921.0,7,18.0,None,ac,32.66,45884.0,1,0,Tuesday,0,gas,7,14,5.0,normal usage,"John, Mary",
2021-06-10,1031,1.0,1375.0,24,21.0,Electrc,ac,37.58,133565.0,0,0,Thursday,0,solar,12,9,15.4, ,,
2021-01-27,1288,3.0,3249.0,18,18.0,Gas,Fan,18.05,81048.0,0,0,Wednesday,0,electric,2,18,22.5,,Unknown,N
2022-08-10,1637,5.0,837.0,10,1.9,Electrc,Fan,41.18,120905.0,0,0,Wednesday,0,solar,8,15,20.0,,"John, Mary",No
2020-03-26,1578,2.0,765.0,8,,Electrc,None,13.26,32252.0,1,0,Thursday,0,electric,7,2,16.5,unknown,"John, Mary",
2018-07-27,1541,2.0,3350.0,19,20.3,Gas,Fan,29.73,176414.0,1,0,Friday,0,solar,11,2,7.0,,Unknown,
2021-02-28,1113,6.0,1878.0,21,-8.6,Gas,None,34.73,140649.0,1,1,Sunday,1,solar,13,1,20.0,peak hours,,
2019-02-08,1203,2.0,,9,3.9,Gas,Fan,9.42,73937.0,0,0,Friday,0,gas,2,5,11.4,,,N
2018-06-01,1028,4.0,3561.0,10,,None,Fan,36.41,122997.0,1,1,Friday,0,electric,6,9,7.9,normal usage,N/A,
2018-02-23,1642,,2314.0,14,11.9,None,Fan,26.62,147213.0,1,0,Friday,0,solar,14,18,23.8,unknown,,No
2021-02-17,1473,2.0,2764.0,13,11.9,Gas,Fan,23.18,,1,1,Wednesday,0,electric,7,12,6.7,,Unknown,No
2022-08-24,1696,5.0,820.0,8,26.1,Electrc,ac,34.6,184560.0,0,1,Wednesday,0,gas,14,14,18.6,Check meter,Kumar,Yes
2019-09-20,1252,3.0,1349.0,13,14.5,None,Fan,8.08,157128.0,0,0,Friday,0,solar,0,5,11.7,Check meter,N/A,Y
2019-08-10,1797,5.0,1218.0,12,10.3,Gas,None,36.02,116281.0,1,1,Saturday,1,electric,2,19,21.0,unknown,"John, Mary",
07/07/2022,1904,4.0,1491.0,7,11.9,Gas,None,11.97,194168.0,0,0,Thursday,0,gas,9,2,15.4, ,N/A,Y
2021-12-14,1921,2.0,3783.0,24,12.2,Electrc,ac,35.31,130826.0,1,0,Tuesday,0,solar,11,4,21.9,,Ali;Sara,N
2021-12-16,1385,3.0,,5,6.7,Electrc,ac,31.62,142918.0,1,0,Thursday,0,electric,8,8,15.5,normal usage,"John, Mary",
2018-04-14,1061,6.0,3500.0,24,12.8,Gas,ac,52.55,198122.0,1,1,Saturday,1,gas,6,2,11.1, ,Ali;Sara,Y
2018-09-11,1514,6.0,3774.0,9,3.6,Electrc,Fan,52.57,118114.0,1,1,Tuesday,0,gas,0,6,23.2,unknown,,Y
2021-06-04,1429,2.0,,7,11.7,Electrc,None,41.55,104011.0,1,1,Friday,0,solar,4,7,13.7,peak hours,Ali;Sara,N
2021-02-09,1579,2.0,1484.0,8,9.8,None,None,28.91,73607.0,0,0,Tuesday,0,solar,14,8,21.2,unknown,Kumar,
2019-05-25,1536,6.0,2439.0,23,17.3,None,ac,29.81,21087.0,1,1,Saturday,1,solar,11,12,21.0,,Ali;Sara,
05/02/2022,1690,6.0,1395.0,19,30.1,None,None,12.86,,0,0,Saturday,1,electric,13,18,15.7,,N/A,
2018-04-09,1140,4.0,1676.0,23,17.6,Electrc,None,3.05,173271.0,1,1,Monday,0,gas,10,10,14.5,normal usage,,No
2018-06-02,1742,2.0,2276.0,20,16.0,Gas,Fan,46.17,177269.0,1,0,Saturday,1,gas,14,9,10.6,peak hours,Unknown,
2020-07-02,1299,6.0,2834.0,12,17.3,Electrc,None,23.5,70060.0,1,0,Thursday,0,solar,9,11,15.7,Check meter,N/A,N
27/05/2020,1674,1.0,,18,,Electrc,Fan,16.73,163235.0,1,1,Wednesday,0,gas,2,8,15.9,unknown,,Yes
2018-12-04,1310,6.0,3892.0,9,22.0,None,None,3.41,38715.0,1,0,Tuesday,0,solar,1,2,9.6,normal usage,N/A,Yes
2022-09-26,1470,3.0,1959.0,5,19.1,Electrc,ac,31.97,143674.0,1,1,Monday,0,solar,12,9,20.3,,Ali;Sara,
2020-04-01,1392,3.0,2115.0,23,14.6,Gas,ac,26.01,60636.0,0,1,Wednesday,0,gas,13,7,11.4,peak hours,,
2021-04-01,1641,1.0,,9,18.5,Electrc,None,19.75,117786.0,0,0,Thursday,0,gas,0,9,19.3,normal usage,Kumar,Y
2022-10-10,1444,4.0,1672.0,7,18.3,Gas,None,18.99,132970.0,1,1,Monday,0,electric,1,6,23.8, ,"John, Mary",
2020-08-14,1757,,1041.0,21,18.3,None,ac,33.91,76965.0,0,0,Friday,0,solar,0,14,23.9,Check meter,"John, Mary",No
01/09/2022,1808,2.0,1134.0,11,24.9,Electrc,ac,30.7,105559.0,0,1,Thursday,0,gas,5,8,21.4,,Ali;Sara,Y
2018-06-10,1171,6.0,1849.0,21,7.4,Electrc,Fan,4.16,,1,0,Sunday,1,solar,8,15,21.3,,Kumar,
2022-05-23,1575,3.0,3486.0,17,28.1,Gas,ac,16.57,91367.0,1,1,Monday,0,gas,2,19,20.3,,,Yes
2020-03-11,1030,4.0,3600.0,18,-1.0,Gas,ac,42.88,37226.0,0,1,Wednesday,0,solar,9,15,18.2,,"John, Mary",Y
2019-02-02,1046,,3830.0,16,21.6,Electrc,Fan,18.56,,1,1,Saturday,1,solar,9,16,8.5, ,,Y
2021-07-24,1129,4.0,1197.0,15,16.7,Electrc,Fan,43.69,187198.0,0,1,Saturday,1,solar,0,15,7.1,normal usage,Kumar,Yes
2020-03-26,1351,6.0,2452.0,5,5.4,None,ac,29.94,102752.0,0,1,Thursday,0,solar,13,5,15.9,normal usage,,Yes
08/03/2022,1977,2.0,2622.0,7,25.3,Electrc,None,22.62,175718.0,0,1,Tuesday,0,solar,5,11,17.9,,Unknown,No
2021-11-16,1844,4.0,2104.0,16,-3.1,None,Fan,23.83,,1,1,Tuesday,0,electric,5,5,12.6,Check meter,"John, Mary",No
